idx,archivo,mst_score,r,g,b,hand_scale
7629,00007629.jpg,8,94.75,74.32,62.91,0.029340896011628332
26285,00026285.jpg,5,204.02,153.83,144.16,0.033994143399055606
21431,00021431.jpg,6,180.97,132.92,122.0,0.032890636445532126
3588,00003588.jpg,7,147.46,110.51,104.26,0.029140951181984162
12365,00012365.jpg,8,102.07,72.55,83.25,0.027910852509587133
2702,00002702.jpg,8,80.82,60.26,65.1,0.03277872745060988
31489,00031489.jpg,7,140.05,99.26,106.79,0.027967861032210536
1037,00001037.jpg,6,178.93,135.42,127.4,0.026559888930150592
2373,00002373.jpg,6,166.9,129.76,122.17,0.028381478595564728
22212,00022212.jpg,5,184.45,159.7,155.84,0.020130943849570072
26827,00026827.jpg,5,230.36,172.18,166.63,0.0314335661325917
13932,00013932.jpg,9,66.35,75.77,43.1,0.023962711140879833
14862,00014862.jpg,6,168.22,124.85,114.34,0.026393306259785844
702,00000702.jpg,7,128.22,91.86,97.81,0.03084424057096736
23418,00023418.jpg,7,128.71,92.06,100.82,0.0297082878722865
29831,00029831.jpg,8,95.24,73.37,65.55,0.021792716116401756
4923,00004923.jpg,7,135.15,88.4,94.44,0.028431071477189738
2223,00002223.jpg,7,159.0,114.71,121.56,0.026967789448514284
24543,00024543.jpg,8,105.54,82.13,76.82,0.03089297523167173
31822,00031822.jpg,9,60.89,46.46,43.59,0.03277526978485493
16318,00016318.jpg,6,184.58,136.61,146.98,0.02956934409521441
24404,00024404.jpg,7,165.96,119.09,110.58,0.032453471126153856
24178,00024178.jpg,6,191.53,139.83,132.95,0.02795538494845099
19217,00019217.jpg,7,146.5,119.03,104.33,0.029551112562667053
26229,00026229.jpg,7,125.5,99.37,95.0,0.0304213911366321
13484,00013484.jpg,7,126.89,95.48,113.91,0.02968323065262553
11680,00011680.jpg,6,206.01,138.46,147.44,0.025086366836376855
27381,00027381.jpg,9,68.48,56.11,40.34,0.03365562255820124
674,00000674.jpg,7,140.48,123.06,112.34,0.029164101368064153
23297,00023297.jpg,8,80.66,73.74,81.42,0.0259438735723136
3914,00003914.jpg,9,75.25,62.32,51.99,0.025175404913769
1394,00001394.jpg,8,89.61,64.73,55.07,0.022572583210285692
23263,00023263.jpg,8,95.48,78.46,70.51,0.031158977481037842
2189,00002189.jpg,7,161.17,109.91,109.78,0.02037919704270579
1401,00001401.jpg,4,223.59,173.72,187.17,0.03149391518636858
29868,00029868.jpg,7,125.69,84.1,91.1,0.034542588193180686
26727,00026727.jpg,6,169.82,122.53,112.66,0.029496172261530236
29825,00029825.jpg,5,208.42,149.86,145.15,0.02494370310849213
12771,00012771.jpg,5,224.15,144.58,190.21,0.03257343116998891
21029,00021029.jpg,8,117.57,86.8,83.07,0.021746218754325603
27162,00027162.jpg,6,166.48,126.41,108.22,0.024587444714722885
2504,00002504.jpg,6,197.21,144.91,135.98,0.033840904864129585
27368,00027368.jpg,8,106.79,83.44,79.45,0.03107680512309873
2087,00002087.jpg,7,128.31,94.72,94.0,0.030422448883638105
3735,00003735.jpg,8,112.71,75.35,78.64,0.030644046609519256
567,00000567.jpg,8,84.95,76.15,55.12,0.024621629622496297
25969,00025969.jpg,7,150.66,110.64,102.17,0.027221603113831008
8653,00008653.jpg,7,125.26,83.6,87.98,0.025502187596415118
1027,00001027.jpg,8,102.15,72.91,67.04,0.030645999149231332
30584,00030584.jpg,5,201.17,156.3,153.46,0.025257229366911157
18756,00018756.jpg,7,149.62,92.88,141.59,0.031132683017487766
30185,00030185.jpg,7,167.58,123.0,102.11,0.020657601788027558
2786,00002786.jpg,7,132.79,97.14,105.53,0.03251934673501556
12060,00012060.jpg,7,133.79,99.86,93.24,0.02483135953373605
5898,00005898.jpg,6,172.98,127.61,121.12,0.02107064186170674
483,00000483.jpg,8,82.79,70.3,48.04,0.03241860483196212
24123,00024123.jpg,5,205.67,158.65,138.81,0.030477897189900967
16218,00016218.jpg,7,138.76,102.99,93.89,0.028052381692128515
20808,00020808.jpg,5,219.92,153.72,147.49,0.02722115527611151
6292,00006292.jpg,6,176.29,134.1,125.54,0.024608137112702155
17773,00017773.jpg,6,206.55,146.81,138.92,0.032300343277044695
19510,00019510.jpg,6,172.17,131.75,115.77,0.03178422909901614
24236,00024236.jpg,5,217.28,154.61,141.58,0.031891669898874354
25714,00025714.jpg,6,185.79,138.96,113.86,0.029199166963797922
8202,00008202.jpg,5,221.35,154.55,165.12,0.03480981725404904
30201,00030201.jpg,7,155.67,104.4,88.31,0.03065567498787132
26998,00026998.jpg,7,150.81,106.74,91.43,0.03233589864735809
5755,00005755.jpg,7,144.65,89.9,126.47,0.03031286036481645
8239,00008239.jpg,6,185.65,140.68,119.47,0.02075056758859261
27587,00027587.jpg,7,135.6,103.48,85.22,0.031114534888418248
12981,00012981.jpg,7,150.9,99.25,90.69,0.027799714071504066
15132,00015132.jpg,7,137.43,104.89,93.43,0.02059429299173771
18127,00018127.jpg,6,173.8,116.82,123.87,0.027176898368236963
24628,00024628.jpg,8,93.52,69.07,80.85,0.02945669025394615
30542,00030542.jpg,5,208.42,144.41,150.92,0.02901948053828005
31154,00031154.jpg,8,98.57,67.72,69.47,0.03227371254352208
11663,00011663.jpg,7,145.27,111.17,111.6,0.023849007732208122
13481,00013481.jpg,8,93.63,73.51,61.23,0.03073536719641511
21408,00021408.jpg,6,208.69,144.02,135.57,0.03029463772926128
19146,00019146.jpg,8,90.84,63.09,48.06,0.028413410637722666
781,00000781.jpg,6,167.5,124.6,114.26,0.023193517459774007
25756,00025756.jpg,8,104.6,78.57,69.26,0.030555425503077445
565,00000565.jpg,6,211.02,142.71,133.67,0.031633416244731295
5383,00005383.jpg,6,184.97,142.47,136.83,0.028707850138307154
4606,00004606.jpg,7,137.51,99.54,108.54,0.030460014898359727
15761,00015761.jpg,7,143.2,99.34,110.12,0.032871851608479774
17367,00017367.jpg,5,222.97,169.5,163.04,0.028468786056682273
21040,00021040.jpg,8,119.26,81.05,86.18,0.023996248209947748
11149,00011149.jpg,8,116.76,82.23,87.52,0.029036750290586614
3075,00003075.jpg,7,157.87,123.89,104.71,0.033679949201670605
8835,00008835.jpg,7,130.33,101.63,68.05,0.02249585988964632
14659,00014659.jpg,6,178.91,125.44,124.36,0.028754051648704225
26758,00026758.jpg,7,155.51,112.51,128.78,0.031111610555266463
8901,00008901.jpg,7,147.91,99.22,118.33,0.03211273608857697
5446,00005446.jpg,7,150.34,103.32,87.88,0.03571200856895902
21446,00021446.jpg,6,166.41,123.68,114.93,0.029890056892868947
28161,00028161.jpg,8,104.71,74.41,77.5,0.026349327796859823
22245,00022245.jpg,6,196.65,135.3,119.35,0.02379423401591168
8038,00008038.jpg,7,155.3,107.05,111.21,0.029508666110569282
16930,00016930.jpg,6,172.74,139.05,131.57,0.019048240424050778
7947,00007947.jpg,8,102.79,78.35,74.08,0.028649750346760476
9541,00009541.jpg,7,123.92,92.6,86.82,0.026281682244034148
10822,00010822.jpg,7,163.49,113.25,110.02,0.02603786842977654
28365,00028365.jpg,8,97.32,62.78,56.3,0.025526421570276955
20404,00020404.jpg,5,216.25,149.72,168.84,0.030975032227984724
16812,00016812.jpg,7,134.17,98.5,100.51,0.03241672324054739
31118,00031118.jpg,4,243.33,167.31,218.48,0.02439201654123921
15371,00015371.jpg,7,132.58,84.73,93.87,0.032868061683452784
26202,00026202.jpg,7,150.48,122.92,99.51,0.030453635155467094
16338,00016338.jpg,8,115.39,76.76,77.8,0.026990523940011744
23360,00023360.jpg,8,95.81,66.29,61.67,0.031159825070488836
8271,00008271.jpg,7,131.62,105.53,85.98,0.02987705730974284
8722,00008722.jpg,6,179.29,142.4,133.46,0.031974351657236014
16867,00016867.jpg,7,129.82,100.87,85.52,0.033880768667223476
26015,00026015.jpg,8,112.85,86.64,85.17,0.03263592684484944
15154,00015154.jpg,6,197.17,128.25,126.11,0.02598222181431999
5829,00005829.jpg,4,248.6,186.19,205.94,0.027414487774718485
3546,00003546.jpg,8,90.0,64.39,60.56,0.03210998968665808
31774,00031774.jpg,9,60.42,44.85,38.89,0.03067872590383523
9452,00009452.jpg,9,79.5,68.92,48.77,0.03536429275430731
28235,00028235.jpg,8,86.93,68.86,58.0,0.030655515806754484
7532,00007532.jpg,6,167.83,125.16,122.91,0.028795431745419375
20369,00020369.jpg,5,228.75,166.48,164.5,0.028669857784898518
30802,00030802.jpg,6,194.5,152.94,134.89,0.018681336217844704
422,00000422.jpg,7,144.65,113.51,110.5,0.030024715039630664
5657,00005657.jpg,7,142.25,101.36,116.82,0.02801167952964162
26673,00026673.jpg,7,145.94,110.81,87.94,0.029959238473797244
5319,00005319.jpg,7,122.54,82.44,94.96,0.029534012600649126
9346,00009346.jpg,6,165.77,122.42,108.27,0.02773478978445282
24884,00024884.jpg,8,89.81,66.58,61.86,0.02628248357798775
7556,00007556.jpg,2,213.83,202.14,225.82,0.03050011263585918
8669,00008669.jpg,7,132.87,102.1,105.93,0.02155664787459446
3563,00003563.jpg,2,249.02,177.89,221.95,0.022021216850995316
30452,00030452.jpg,7,130.51,95.14,106.13,0.0323449074278049
18940,00018940.jpg,7,130.4,90.95,90.3,0.03453906558361875
27824,00027824.jpg,8,95.54,65.9,83.95,0.028215402491597298
23312,00023312.jpg,7,129.6,91.58,75.88,0.03213359404780083
30637,00030637.jpg,6,170.34,131.19,116.59,0.025886103043334767
3110,00003110.jpg,7,158.52,107.71,95.82,0.03570586608786358
30603,00030603.jpg,8,108.62,80.39,79.51,0.020027425806202943
17865,00017865.jpg,8,100.72,69.57,73.64,0.029094693217347666
2162,00002162.jpg,8,93.53,86.22,61.93,0.030316274495687273
17201,00017201.jpg,6,167.72,119.4,111.73,0.02377882935724959
2633,00002633.jpg,6,187.44,130.24,133.92,0.0296259366400653
18018,00018018.jpg,8,87.74,68.43,50.66,0.030146735685227688
23429,00023429.jpg,6,168.1,126.34,118.47,0.02446918480576291
2726,00002726.jpg,7,133.86,101.62,78.55,0.027581650752827445
23355,00023355.jpg,7,145.01,124.42,100.87,0.029978535217108387
18327,00018327.jpg,7,136.69,100.17,98.55,0.03214882401440516
10602,00010602.jpg,6,172.62,124.14,114.39,0.019237588886507964
20087,00020087.jpg,5,200.97,154.6,146.09,0.033286452462040136
9520,00009520.jpg,8,82.58,66.26,57.38,0.02752090910749758
31573,00031573.jpg,2,234.99,161.52,232.67,0.028961861973019542
25154,00025154.jpg,6,203.5,139.59,132.68,0.030585150421618273
31300,00031300.jpg,5,227.13,175.12,163.31,0.01926446690107332
10550,00010550.jpg,7,133.41,90.32,90.81,0.033777249274681564
22797,00022797.jpg,7,162.11,119.66,102.17,0.026483600066830867
9143,00009143.jpg,7,152.94,102.94,121.99,0.027822297233035663
30295,00030295.jpg,8,128.0,76.0,85.77,0.02506631534327424
20338,00020338.jpg,7,131.22,85.63,93.31,0.029440552645220438
22190,00022190.jpg,9,52.21,37.79,32.82,0.02107037651745226
14748,00014748.jpg,5,214.41,152.63,164.35,0.029656783152908334
24160,00024160.jpg,4,246.13,192.43,191.75,0.02740389350065472
30861,00030861.jpg,8,89.41,65.45,63.14,0.022350491848743662
12855,00012855.jpg,8,82.64,83.88,78.51,0.02861519577798266
3502,00003502.jpg,7,109.07,94.55,111.63,0.026764443670933436
32095,00032095.jpg,6,184.87,141.4,124.6,0.03336026658600699
27597,00027597.jpg,6,168.25,128.83,118.95,0.03116851760497523
14442,00014442.jpg,6,185.34,147.27,146.54,0.03004258724058328
19934,00019934.jpg,8,91.89,69.0,51.1,0.030775401419940694
15611,00015611.jpg,5,226.33,167.71,156.16,0.027453124718883854
28414,00028414.jpg,6,198.92,151.94,136.44,0.027873643441123128
17608,00017608.jpg,6,201.6,151.8,135.19,0.026819129683590577
1964,00001964.jpg,8,105.15,86.51,77.83,0.027320169475494933
16081,00016081.jpg,7,166.89,124.49,99.62,0.027622254941006737
31729,00031729.jpg,7,153.42,114.72,95.25,0.023435639320128866
29077,00029077.jpg,7,136.93,94.88,96.37,0.022490933687746146
20175,00020175.jpg,6,154.83,129.35,131.37,0.029661430194583362
13465,00013465.jpg,8,94.27,67.11,77.71,0.024339812917528788
12677,00012677.jpg,6,167.78,144.85,144.98,0.03320584228354174
10247,00010247.jpg,6,170.59,119.39,110.03,0.026901766746723833
23463,00023463.jpg,8,94.63,68.57,63.23,0.030297774626314486
1252,00001252.jpg,7,141.7,103.05,129.12,0.026850920592915915
10480,00010480.jpg,5,215.31,155.53,163.16,0.031449331270080656
3215,00003215.jpg,8,94.25,75.31,64.45,0.032427938025001594
28035,00028035.jpg,5,213.64,168.14,152.05,0.033388896138401264
25459,00025459.jpg,7,136.43,95.75,100.14,0.030695413665326875
12236,00012236.jpg,7,132.14,110.08,97.29,0.032944160785748
2443,00002443.jpg,7,126.05,83.26,86.97,0.025139122592978867
28943,00028943.jpg,8,91.31,69.85,64.33,0.023163591273635133
30433,00030433.jpg,4,244.08,189.55,189.83,0.029033792216349944
10440,00010440.jpg,7,139.23,114.95,95.55,0.030289406218548486
16836,00016836.jpg,7,147.23,110.57,108.71,0.02864122946876469
7348,00007348.jpg,7,154.58,120.02,109.12,0.01813368772088582
27565,00027565.jpg,7,139.23,104.98,107.34,0.026035015129888556
1300,00001300.jpg,8,106.38,70.62,80.43,0.023599193742590865
16779,00016779.jpg,7,143.11,98.53,107.01,0.030077488492238846
19256,00019256.jpg,7,136.06,94.83,93.52,0.03267981670147142
11942,00011942.jpg,5,216.6,163.26,141.34,0.026413616882130807
15728,00015728.jpg,7,118.75,89.27,83.85,0.030397385013433108
7739,00007739.jpg,8,103.96,81.6,45.83,0.02881499293892811
31090,00031090.jpg,5,208.78,164.31,150.03,0.015949222850080016
27998,00027998.jpg,6,185.08,139.98,128.85,0.030031209245091967
20134,00020134.jpg,6,164.39,122.16,117.96,0.028902572043466294
26934,00026934.jpg,5,217.01,154.67,140.88,0.025502096562282965
9592,00009592.jpg,6,158.75,109.72,136.1,0.03225916123433754
22731,00022731.jpg,7,156.02,106.54,128.88,0.032147899054073246
26159,00026159.jpg,7,133.96,81.46,118.63,0.020046370092024354
14153,00014153.jpg,8,103.91,82.28,78.17,0.01871164260807011
9923,00009923.jpg,6,188.52,132.25,139.8,0.021551427933460255
24011,00024011.jpg,7,157.46,117.14,97.7,0.032555773994546094
13297,00013297.jpg,7,160.76,119.92,114.82,0.033193238640604215
23385,00023385.jpg,8,97.36,77.32,69.55,0.026705813739759825
30617,00030617.jpg,5,207.99,145.4,172.45,0.02603130136492033
24440,00024440.jpg,5,215.06,159.92,162.48,0.031184510106166394
22964,00022964.jpg,5,205.84,165.07,179.56,0.0197036501810719
26053,00026053.jpg,7,118.05,91.37,82.42,0.02324594468644566
8307,00008307.jpg,6,183.51,132.46,132.97,0.03176466345159297
879,00000879.jpg,7,146.16,106.25,103.98,0.03178685961981561
11748,00011748.jpg,5,211.85,146.66,158.87,0.029690771481614548
7539,00007539.jpg,8,86.0,65.16,52.26,0.030439658018646055
13975,00013975.jpg,5,204.63,161.94,142.13,0.020593578843556407
13736,00013736.jpg,5,202.63,179.96,181.49,0.030802870289349176
12860,00012860.jpg,7,135.25,97.45,105.3,0.030587918534454774
6930,00006930.jpg,7,153.21,120.15,109.44,0.032138970924951375
12605,00012605.jpg,7,148.68,116.46,104.37,0.02047634929101548
24091,00024091.jpg,5,209.88,157.31,140.43,0.029429847643633388
5187,00005187.jpg,6,187.17,138.61,118.87,0.029200650069174997
21197,00021197.jpg,7,133.82,95.31,86.39,0.02595302958206615
2780,00002780.jpg,7,139.2,109.88,81.59,0.031049092755041707
10317,00010317.jpg,6,174.06,123.37,142.31,0.03358601884401482
18674,00018674.jpg,7,170.15,105.12,116.05,0.023423421240115767
13718,00013718.jpg,7,120.1,93.99,87.42,0.03032072771784759
274,00000274.jpg,10,37.46,33.26,24.97,0.02550289898539495
23438,00023438.jpg,7,156.17,124.9,111.68,0.02901504663345151
20826,00020826.jpg,7,122.57,88.45,88.19,0.024052257174665966
20975,00020975.jpg,7,142.15,98.1,96.55,0.025090937170690438
7469,00007469.jpg,9,82.17,62.2,48.26,0.029900403219335594
15572,00015572.jpg,6,175.59,132.45,111.87,0.028312835768829266
23857,00023857.jpg,6,195.19,139.65,137.51,0.03196148422086919
4555,00004555.jpg,7,144.1,92.26,81.44,0.02762205743159592
14022,00014022.jpg,9,65.48,59.82,33.12,0.03039889121002406
19971,00019971.jpg,6,206.13,144.16,137.42,0.02646106636723315
3686,00003686.jpg,6,170.26,121.31,127.86,0.030309158217881438
20518,00020518.jpg,7,128.99,93.51,84.54,0.02886625239420382
28020,00028020.jpg,7,149.85,102.3,110.14,0.0256547607811757
25142,00025142.jpg,9,75.01,52.86,41.11,0.031109108236354294
15205,00015205.jpg,6,193.58,137.23,127.95,0.03349041673719968
964,00000964.jpg,5,229.97,169.59,164.72,0.027596037116984155
8012,00008012.jpg,8,114.52,72.88,101.58,0.027620641557449657
7949,00007949.jpg,6,156.29,133.91,105.98,0.027420244997712125
6129,00006129.jpg,7,165.46,107.13,117.93,0.025656414538689713
31524,00031524.jpg,9,80.47,57.75,49.08,0.029140877311797223
12503,00012503.jpg,7,140.65,104.98,103.48,0.0294426067589297
12804,00012804.jpg,8,110.09,77.57,88.79,0.029062623360482126
7184,00007184.jpg,5,190.46,157.82,165.38,0.028332579130810012
25958,00025958.jpg,6,204.0,135.98,129.27,0.018896219588486512
2834,00002834.jpg,4,243.14,184.93,187.88,0.027426426381336355
28774,00028774.jpg,7,151.99,121.76,112.54,0.030862764127734876
27085,00027085.jpg,8,95.74,64.22,66.43,0.031564520938810806
25873,00025873.jpg,8,113.35,81.2,89.58,0.029952139891439723
4614,00004614.jpg,6,159.78,128.83,112.46,0.03435495166712225
20678,00020678.jpg,6,204.63,139.77,134.53,0.03310342580708535
20001,00020001.jpg,7,129.14,93.56,86.84,0.026792533956225374
6404,00006404.jpg,7,161.06,108.58,107.87,0.024074956214409398
3266,00003266.jpg,8,112.03,84.08,95.04,0.025158587523149385
10267,00010267.jpg,5,213.81,158.09,152.54,0.028504293910341125
20297,00020297.jpg,7,130.58,92.43,89.39,0.023982333494404727
3211,00003211.jpg,9,82.14,56.02,51.7,0.031687161379373045
27175,00027175.jpg,6,183.22,131.96,121.77,0.027332273796578682
297,00000297.jpg,7,140.83,104.1,84.17,0.032906688915273895
25658,00025658.jpg,7,160.35,116.86,106.27,0.029623226603581118
6375,00006375.jpg,6,171.78,127.49,116.78,0.033881778119949545
6471,00006471.jpg,7,171.09,103.13,109.69,0.022131090132390226
13790,00013790.jpg,7,127.13,91.36,88.4,0.028161093375264717
27059,00027059.jpg,7,134.23,99.14,87.52,0.03113091366346669
24583,00024583.jpg,7,129.05,86.31,104.34,0.0238338016714692
1753,00001753.jpg,8,103.96,87.24,90.99,0.030829295494666217
11274,00011274.jpg,5,218.8,154.92,141.0,0.032925414161454274
16545,00016545.jpg,7,141.91,93.2,106.8,0.029451997397911836
13237,00013237.jpg,7,163.93,123.71,107.91,0.023356520837217273
30732,00030732.jpg,7,136.58,105.46,94.71,0.03279756817695338
26611,00026611.jpg,7,128.09,85.15,102.4,0.03149119820054534
10899,00010899.jpg,5,194.32,155.95,156.76,0.03372205142914433
941,00000941.jpg,5,231.04,172.79,163.6,0.02943128371107382
17192,00017192.jpg,6,187.58,143.76,125.17,0.03403947508211156
9459,00009459.jpg,8,95.88,68.04,62.51,0.027983716573410016
29095,00029095.jpg,5,211.93,162.01,167.54,0.02964629918890498
31193,00031193.jpg,6,166.23,125.32,115.83,0.028878214610350825
4936,00004936.jpg,4,231.02,177.23,171.36,0.02863728672126487
22614,00022614.jpg,5,192.06,161.33,165.7,0.02920931805385931
18768,00018768.jpg,6,203.87,148.35,135.32,0.024844476738567513
24724,00024724.jpg,8,118.7,79.43,87.82,0.029189597579777262
29664,00029664.jpg,7,125.08,93.71,96.13,0.029149886734137317
7611,00007611.jpg,1,247.27,245.19,243.57,0.027883745283137685
10977,00010977.jpg,5,206.72,154.64,136.23,0.02206593664582821
31340,00031340.jpg,9,69.0,47.87,52.15,0.026355158167257493
11119,00011119.jpg,7,153.09,101.12,106.51,0.024464574443481497
1179,00001179.jpg,7,156.86,113.3,98.05,0.02899980032214902
3471,00003471.jpg,6,176.36,131.06,132.79,0.026166769022048453
31971,00031971.jpg,5,214.65,156.62,159.65,0.023459751947450116
9745,00009745.jpg,4,214.97,172.98,184.78,0.02565716502068827
28765,00028765.jpg,7,141.32,106.17,115.33,0.02221536299528447
18442,00018442.jpg,5,199.2,154.72,153.52,0.02891321988334535
16871,00016871.jpg,6,175.02,128.4,120.5,0.028632888297164594
22792,00022792.jpg,6,155.01,116.67,126.57,0.02893171822643849
3054,00003054.jpg,7,149.97,118.94,104.8,0.030796974345181888
16519,00016519.jpg,7,135.01,100.35,104.15,0.028542558213790842
31387,00031387.jpg,5,216.4,153.07,144.12,0.02837734663792905
23422,00023422.jpg,9,74.27,63.63,50.14,0.026152857295618205
14325,00014325.jpg,9,71.51,56.08,19.84,0.031653565621370935
4719,00004719.jpg,4,204.91,179.93,182.3,0.02541144735762558
17289,00017289.jpg,8,82.96,66.19,58.96,0.028104229026709355
19965,00019965.jpg,8,112.01,80.95,83.81,0.02897004694511209
13559,00013559.jpg,5,223.7,151.72,172.84,0.02805898385326536
13153,00013153.jpg,6,162.91,110.1,137.97,0.029990155343100622
31406,00031406.jpg,5,196.86,148.99,154.24,0.03199175581758615
11744,00011744.jpg,9,65.89,54.02,41.97,0.021433972500497972
4960,00004960.jpg,7,134.76,95.99,108.62,0.024951142917597504
428,00000428.jpg,5,226.84,156.71,164.76,0.027955908536830998
11434,00011434.jpg,2,232.98,210.65,212.91,0.03418925133845317
30311,00030311.jpg,7,149.26,99.67,120.44,0.033625278852277465
5535,00005535.jpg,9,85.28,53.69,59.39,0.02539307790199886
24925,00024925.jpg,8,108.86,75.52,88.82,0.02451733272842671
22466,00022466.jpg,7,132.36,102.93,88.31,0.027820396273890772
31233,00031233.jpg,6,169.57,118.88,137.91,0.030714741671841152
6403,00006403.jpg,9,69.12,57.8,45.15,0.025577596294218036
24794,00024794.jpg,7,127.09,99.83,106.01,0.019504928508892145
